System_Time,Uptime(ms),Temp,Humidity,PM2.5,PM10,NO2,CO
2025-11-14 18:30:32,1476.50,25.50,45.00,175,201,0.22,0.82
2025-11-14 18:30:47,1491.61,25.60,45.00,175,200,0.23,0.98
2025-11-14 18:31:02,1506.71,25.50,45.00,183,208,0.24,0.73
2025-11-14 18:31:17,1521.82,25.60,45.00,184,208,0.23,0.94
2025-11-14 18:31:33,1536.93,25.40,45.00,189,218,0.23,0.98
2025-11-14 18:31:48,1552.04,25.40,45.00,188,218,0.23,0.98
2025-11-14 18:32:03,1567.14,25.40,45.00,186,213,0.23,1.15
2025-11-14 18:32:18,1582.25,25.20,45.00,179,207,0.23,0.75
2025-11-14 18:32:33,1597.36,25.40,45.00,177,202,0.23,0.94
2025-11-14 18:32:48,1612.47,25.90,45.00,177,201,0.22,0.84
2025-11-14 18:33:03,1627.57,25.50,45.00,189,215,0.22,0.87
2025-11-14 18:33:18,1642.68,25.90,45.00,190,216,0.23,0.85
2025-11-14 18:33:33,1657.79,25.20,45.00,191,217,0.23,0.92
2025-11-14 18:33:48,1672.89,25.00,45.00,190,216,0.23,0.99
2025-11-14 18:34:04,1688.00,25.30,45.00,199,230,0.22,0.87
2025-11-14 18:34:19,1703.11,25.20,45.00,200,230,0.23,1.07
2025-11-14 18:34:34,1718.22,25.30,45.00,201,232,0.23,0.69
2025-11-14 18:34:49,1733.33,25.30,45.00,202,233,0.23,0.86
2025-11-14 18:35:04,1748.43,25.10,45.00,209,239,0.23,0.78
2025-11-14 18:35:19,1763.54,25.90,45.00,209,239,0.22,0.83
2025-11-14 18:35:34,1778.65,25.40,45.00,209,239,0.23,0.96
2025-11-14 18:35:49,1793.75,25.00,45.00,201,231,0.22,0.84
2025-11-14 18:36:04,1808.86,25.20,45.00,205,235,0.23,1.04
2025-11-14 18:36:20,1823.97,25.20,45.00,204,236,0.23,0.70
2025-11-14 18:36:35,1839.08,25.60,45.00,212,238,0.21,0.90
2025-11-14 18:36:50,1854.18,25.30,45.00,218,245,0.22,0.92
2025-11-14 18:37:05,1869.29,25.80,45.00,220,253,0.22,0.86
2025-11-14 18:37:20,1884.40,25.90,45.00,218,250,0.22,1.00
2025-11-14 18:37:35,1899.51,25.20,45.00,219,249,0.21,0.86
2025-11-14 18:37:50,1914.62,25.90,45.00,220,250,0.21,0.84
2025-11-14 18:38:05,1929.72,25.20,45.00,221,251,0.22,0.87
2025-11-14 18:38:20,1944.83,25.70,45.00,220,255,0.21,0.85
2025-11-14 18:38:36,1959.94,25.00,45.00,222,257,0.22,0.92
2025-11-14 18:38:51,1975.05,25.90,45.00,218,256,0.22,0.84
2025-11-14 18:39:06,1990.16,25.20,45.00,220,251,0.21,0.98
2025-11-14 18:39:21,2005.26,25.70,45.00,220,251,0.21,0.94
2025-11-14 18:39:36,2020.37,25.70,45.00,223,254,0.22,0.99
2025-11-14 18:39:51,2035.48,25.20,45.00,225,256,0.21,0.95
2025-11-14 18:40:06,2050.59,25.20,45.00,225,256,0.21,0.83
2025-11-14 18:40:21,2065.70,25.10,45.00,220,254,0.21,0.91
2025-11-14 18:40:36,2080.80,25.60,45.00,220,254,0.21,0.98
2025-11-14 18:40:51,2095.91,25.30,45.00,222,254,0.21,0.97
2025-11-14 18:41:07,2111.02,25.00,45.00,226,260,0.21,0.82
2025-11-14 18:41:22,2126.12,25.00,45.00,225,259,0.20,1.01
2025-11-14 18:41:37,2141.23,25.00,45.00,225,259,0.20,0.89
2025-11-14 18:41:52,2156.34,25.00,45.00,225,258,0.20,0.89
2025-11-14 18:42:07,2171.45,25.00,45.00,230,259,0.20,0.98
2025-11-14 18:42:22,2186.55,25.90,45.00,231,260,0.20,0.93
2025-11-14 18:42:37,2201.66,25.40,45.00,231,265,0.20,0.89
2025-11-14 18:42:52,2216.77,25.20,45.00,231,261,0.21,0.84
2025-11-14 18:43:07,2231.88,25.90,45.00,224,258,0.20,0.77
2025-11-14 18:43:23,2246.98,25.60,44.00,223,258,0.20,0.98
2025-11-14 18:43:38,2262.09,25.70,44.00,226,263,0.21,0.75
2025-11-14 18:43:53,2277.20,25.90,44.00,234,269,0.20,0.90
2025-11-14 18:44:08,2292.30,25.80,45.00,235,268,0.19,0.71
2025-11-14 18:44:23,2307.41,25.00,45.00,238,270,0.20,0.91
2025-11-14 18:44:38,2322.52,25.10,45.00,237,270,0.20,0.95
2025-11-14 18:44:53,2337.62,25.30,45.00,235,268,0.20,0.99
2025-11-14 18:45:08,2352.73,25.10,45.00,235,271,0.20,0.95
2025-11-14 18:45:23,2367.84,25.10,45.00,235,271,0.19,0.79
2025-11-14 18:45:39,2382.95,25.00,45.00,235,270,0.20,1.02
2025-11-14 18:45:54,2398.05,25.80,45.00,223,258,0.20,0.71
2025-11-14 18:46:09,2413.16,25.80,45.00,223,259,0.19,1.00
2025-11-14 18:46:24,2428.27,25.70,45.00,223,259,0.21,0.98
2025-11-14 18:46:39,2443.37,25.30,45.00,227,258,0.20,0.81
2025-11-14 18:46:54,2458.48,25.30,45.00,229,261,0.20,0.94
2025-11-14 18:47:09,2473.59,25.70,45.00,225,258,0.19,0.82
2025-11-14 18:47:24,2488.70,25.20,45.00,219,254,0.20,1.04
2025-11-14 18:47:39,2503.80,25.90,45.00,222,256,0.21,0.75
2025-11-14 18:47:54,2518.91,25.60,45.00,222,256,0.20,0.64
2025-11-14 18:48:10,2534.02,25.60,45.00,221,251,0.20,1.02
2025-11-14 18:48:25,2549.13,25.50,45.00,226,258,0.20,0.79
2025-11-14 18:48:40,2564.23,25.80,45.00,224,260,0.20,1.05
2025-11-14 18:48:55,2579.34,25.90,45.00,224,260,0.20,0.79
2025-11-14 18:49:10,2594.45,25.00,45.00,228,262,0.20,0.85
2025-11-14 18:49:25,2609.56,25.70,45.00,221,255,0.20,0.82
2025-11-14 18:49:40,2624.66,25.10,45.00,226,262,0.19,0.97
2025-11-14 18:49:55,2639.77,25.30,45.00,224,265,0.20,0.95
2025-11-14 18:50:10,2654.88,25.10,45.00,225,267,0.20,0.84
2025-11-14 18:50:26,2669.99,25.40,45.00,225,265,0.20,1.10
2025-11-14 18:50:41,2685.09,25.80,45.00,225,265,0.21,0.83
2025-11-14 18:50:56,2700.20,25.60,45.00,221,253,0.21,0.90
2025-11-14 18:51:11,2715.31,25.40,45.00,221,253,0.19,0.94
2025-11-14 18:51:26,2730.42,25.70,45.00,221,257,0.20,0.78
2025-11-14 18:51:41,2745.53,25.10,45.00,222,258,0.20,0.96
2025-11-14 18:51:56,2760.63,25.90,45.00,222,259,0.20,0.81
2025-11-14 18:52:11,2775.74,25.60,45.00,222,260,0.20,1.04
2025-11-14 18:52:26,2790.85,25.40,45.00,223,261,0.21,0.82
2025-11-14 18:52:42,2805.95,25.90,45.00,223,261,0.19,0.81
2025-11-14 18:52:57,2821.06,25.20,45.00,223,259,0.21,0.82
2025-11-14 18:53:12,2836.17,25.30,45.00,223,258,0.20,0.66
2025-11-14 18:53:27,2851.28,25.10,45.00,227,257,0.20,1.08
2025-11-14 18:53:42,2866.38,25.80,45.00,220,256,0.20,0.73
2025-11-14 18:53:57,2881.49,25.60,45.00,220,256,0.19,0.92
2025-11-14 18:54:12,2896.60,25.80,45.00,225,259,0.19,0.71
2025-11-14 18:54:27,2911.70,25.80,45.00,224,252,0.20,0.88
2025-11-14 18:54:42,2926.81,25.70,45.00,227,256,0.20,0.90
2025-11-14 18:54:57,2941.92,25.40,45.00,227,263,0.19,0.81
2025-11-14 18:55:13,2957.03,25.90,45.00,225,261,0.20,0.97
2025-11-14 18:55:28,2972.14,25.70,45.00,223,262,0.20,0.63
2025-11-14 18:55:43,2987.24,25.90,45.00,224,260,0.19,0.85
2025-11-14 18:55:58,3002.35,25.30,45.00,223,255,0.19,0.75
2025-11-14 18:56:13,3017.46,25.10,45.00,222,254,0.19,0.90
2025-11-14 18:56:28,3032.57,25.00,45.00,228,266,0.19,0.85
2025-11-14 18:56:43,3047.68,25.20,45.00,228,264,0.19,0.89
2025-11-14 18:56:58,3062.78,25.40,45.00,228,264,0.19,0.92
2025-11-14 18:57:13,3077.89,25.80,45.00,231,268,0.20,0.70
2025-11-14 18:57:29,3093.00,25.70,45.00,229,263,0.19,0.76
2025-11-14 18:57:44,3108.11,25.90,45.00,230,265,0.19,0.89
2025-11-14 18:57:59,3123.22,25.70,45.00,219,254,0.18,0.75
2025-11-14 18:58:14,3138.32,25.60,45.00,226,256,0.19,0.85
2025-11-14 18:58:29,3153.43,25.60,45.00,227,256,0.20,0.82
2025-11-14 18:58:44,3168.54,25.60,45.00,230,261,0.19,0.88
2025-11-14 18:58:59,3183.64,25.40,45.00,227,259,0.19,0.90
2025-11-14 18:59:14,3198.75,25.80,45.00,224,257,0.19,0.89
2025-11-14 18:59:29,3213.86,25.50,45.00,228,262,0.19,0.98
2025-11-14 18:59:45,3228.97,25.50,45.00,225,257,0.20,0.85
2025-11-14 19:00:00,3244.07,25.70,45.00,222,251,0.19,0.89
2025-11-14 19:00:15,3259.18,25.10,45.00,222,251,0.18,0.85
2025-11-14 19:00:30,3274.29,25.10,45.00,222,250,0.19,1.02
2025-11-14 19:00:45,3289.40,25.20,45.00,222,250,0.19,0.75
2025-11-14 19:01:00,3304.50,25.20,45.00,224,256,0.18,0.83
2025-11-14 19:01:15,3319.61,25.00,45.00,225,257,0.19,0.98
2025-11-14 19:01:30,3334.72,25.00,45.00,225,258,0.19,0.75
2025-11-14 19:01:45,3349.83,25.70,45.00,225,258,0.19,1.01
2025-11-14 19:02:01,3364.94,25.20,45.00,227,262,0.19,0.71
2025-11-14 19:02:16,3380.04,25.90,45.00,227,262,0.17,0.81
2025-11-14 19:02:31,3395.15,25.40,45.00,227,261,0.19,1.04
2025-11-14 19:02:46,3410.26,25.00,45.00,229,260,0.19,0.66
2025-11-14 19:03:01,3425.36,25.70,45.00,229,260,0.20,0.74
2025-11-14 19:03:16,3440.47,25.00,45.00,225,256,0.20,0.73
2025-11-14 19:03:31,3455.58,25.00,45.00,225,256,0.19,0.88
2025-11-14 19:03:46,3470.69,25.80,45.00,223,257,0.18,0.82
2025-11-14 19:04:01,3485.79,25.20,45.00,223,256,0.19,0.90
2025-11-14 19:04:16,3500.90,25.30,45.00,226,264,0.20,0.90
2025-11-14 19:04:32,3516.01,25.40,45.00,222,255,0.18,0.73
2025-11-14 19:04:47,3531.12,25.10,45.00,222,252,0.19,0.85
2025-11-14 19:05:02,3546.23,25.90,45.00,223,253,0.20,0.88
2025-11-14 19:05:17,3561.33,25.40,45.00,223,254,0.19,0.84
2025-11-14 19:05:32,3576.44,25.10,45.00,227,258,0.19,0.71
2025-11-14 19:05:47,3591.55,25.00,45.00,227,258,0.19,0.78
2025-11-14 19:06:02,3606.66,25.30,45.00,223,254,0.19,0.84
2025-11-14 19:06:17,3621.76,25.20,45.00,226,259,0.19,0.85
2025-11-14 19:06:32,3636.87,25.00,45.00,220,257,0.18,0.87
2025-11-14 19:06:48,3651.98,25.90,45.00,222,257,0.18,0.76
2025-11-14 19:07:03,3667.09,25.60,45.00,224,255,0.19,0.97
2025-11-14 19:07:18,3682.19,25.50,45.00,221,254,0.19,0.82
2025-11-14 19:07:33,3697.30,25.00,45.00,228,262,0.19,0.85
2025-11-14 19:07:48,3712.41,25.20,45.00,229,262,0.19,0.83
2025-11-14 19:08:03,3727.51,25.00,45.00,230,260,0.19,0.88
2025-11-14 19:08:18,3742.62,25.40,45.00,229,259,0.19,0.86
2025-11-14 19:08:33,3757.73,25.00,45.00,225,257,0.19,0.77
2025-11-14 19:08:48,3772.84,25.00,45.00,224,256,0.18,0.90
2025-11-14 19:09:03,3787.94,25.90,45.00,223,257,0.19,0.90
2025-11-14 19:09:19,3803.05,25.40,45.00,223,257,0.19,0.82
2025-11-14 19:09:34,3818.16,25.10,45.00,219,254,0.18,0.78
2025-11-14 19:09:49,3833.26,25.20,45.00,223,258,0.19,0.67
2025-11-14 19:10:04,3848.37,25.10,45.00,223,257,0.18,0.86
2025-11-14 19:10:19,3863.48,25.30,44.00,225,258,0.18,0.85
2025-11-14 19:10:34,3878.59,25.20,45.00,224,258,0.18,0.85
2025-11-14 19:10:49,3893.69,25.10,45.00,225,255,0.19,0.96
2025-11-14 19:11:04,3908.80,25.00,45.00,228,260,0.19,0.86
2025-11-14 19:11:19,3923.91,25.80,45.00,227,263,0.19,0.92
2025-11-14 19:11:35,3939.01,25.70,45.00,231,263,0.19,0.74
2025-11-14 19:11:50,3954.12,25.20,45.00,225,257,0.18,0.95
2025-11-14 19:12:05,3969.23,25.00,45.00,228,263,0.19,0.60
2025-11-14 19:12:20,3984.34,25.00,44.00,227,259,0.19,0.78
2025-11-14 19:12:35,3999.44,25.10,45.00,228,259,0.18,0.84
2025-11-14 19:12:50,4014.55,25.20,44.00,225,257,0.18,0.96
2025-11-14 19:13:05,4029.66,25.80,44.00,228,260,0.19,0.86
2025-11-14 19:13:20,4044.76,25.40,45.00,226,261,0.19,0.71
2025-11-14 19:13:35,4059.87,25.10,44.00,226,261,0.19,0.84
2025-11-14 19:13:51,4074.98,25.70,44.00,224,254,0.18,0.81
2025-11-14 19:14:06,4090.09,25.90,44.00,224,254,0.19,0.66
2025-11-14 19:14:21,4105.19,25.90,44.00,222,255,0.18,0.73
2025-11-14 19:14:36,4120.30,25.90,44.00,222,255,0.17,0.77
2025-11-14 19:14:51,4135.41,25.90,44.00,222,254,0.17,0.84
2025-11-14 19:15:06,4150.52,25.00,44.00,224,258,0.17,0.72
2025-11-14 19:15:21,4165.62,25.20,45.00,224,257,0.17,0.94
2025-11-14 19:15:36,4180.73,25.10,45.00,223,254,0.17,0.83
2025-11-14 19:15:51,4195.84,25.30,44.00,220,254,0.17,0.78
2025-11-14 19:16:06,4210.94,25.40,44.00,220,258,0.19,0.82
2025-11-14 19:16:22,4226.05,25.60,44.00,219,252,0.19,0.76
2025-11-14 19:16:37,4241.16,25.80,44.00,228,256,0.18,0.88
2025-11-14 19:16:52,4256.27,25.60,44.00,234,259,0.16,0.87
2025-11-14 19:17:07,4271.38,25.80,44.00,234,259,0.16,0.93
2025-11-14 19:17:22,4286.48,25.50,45.00,227,254,0.17,0.82
2025-11-14 19:17:37,4301.59,25.70,45.00,229,256,0.18,0.66
2025-11-14 19:17:52,4316.70,25.60,45.00,229,256,0.18,0.90
2025-11-14 19:18:07,4331.81,25.80,44.00,228,254,0.18,0.84
2025-11-14 19:18:22,4346.91,25.70,44.00,227,251,0.18,0.89
2025-11-14 19:18:38,4362.02,25.60,44.00,226,250,0.18,0.85
2025-11-14 19:18:53,4377.13,25.10,44.00,228,256,0.17,0.74
2025-11-14 19:19:08,4392.24,25.10,44.00,226,256,0.17,0.83
2025-11-14 19:19:23,4407.34,25.10,44.00,222,259,0.17,0.81
2025-11-14 19:19:38,4422.45,25.90,44.00,227,256,0.17,0.96
2025-11-14 19:19:53,4437.56,25.80,44.00,226,260,0.20,0.77
2025-11-14 19:20:08,4452.66,25.60,44.00,226,260,0.19,0.88
2025-11-14 19:20:23,4467.77,25.50,44.00,221,257,0.21,0.80
2025-11-14 19:20:38,4482.88,25.10,44.00,224,259,0.19,0.96
2025-11-14 19:20:54,4497.99,25.10,44.00,224,259,0.20,0.85
2025-11-14 19:21:09,4513.09,25.10,44.00,224,260,0.17,0.71
2025-11-14 19:21:24,4528.20,25.20,45.00,220,254,0.19,0.84
2025-11-14 19:21:39,4543.31,25.10,45.00,221,255,0.19,0.59
2025-11-14 19:21:54,4558.42,25.20,44.00,222,259,0.17,0.88
2025-11-14 19:22:09,4573.52,25.90,44.00,227,261,0.16,0.77
2025-11-14 19:22:24,4588.63,25.00,44.00,228,259,0.16,0.78
2025-11-14 19:22:39,4603.74,25.40,44.00,228,260,0.17,0.70
2025-11-14 19:22:54,4618.84,25.40,44.00,220,252,0.15,0.82
2025-11-14 19:23:09,4633.95,25.40,44.00,225,256,0.16,0.79
2025-11-14 19:23:25,4649.06,25.50,44.00,224,256,0.18,0.69
2025-11-14 19:23:40,4664.16,25.60,44.00,218,252,0.17,0.84
2025-11-14 19:23:55,4679.27,25.60,44.00,225,258,0.17,0.82
2025-11-14 19:24:10,4694.38,25.60,44.00,225,258,0.17,0.96
2025-11-14 19:24:25,4709.49,25.00,44.00,228,256,0.17,0.71
2025-11-14 19:24:40,4724.59,25.30,44.00,225,253,0.16,0.74
2025-11-14 19:24:55,4739.70,25.10,44.00,225,253,0.16,0.70
2025-11-14 19:25:10,4754.81,25.10,44.00,219,255,0.17,0.77
2025-11-14 19:25:25,4769.91,25.10,44.00,219,255,0.15,0.96
2025-11-14 19:25:41,4785.02,25.10,44.00,220,255,0.16,0.71
2025-11-14 19:25:56,4800.13,25.90,44.00,221,253,0.16,0.74
2025-11-14 19:26:11,4815.23,25.90,44.00,223,255,0.15,0.85
2025-11-14 19:26:26,4830.34,25.90,44.00,223,255,0.15,0.77
2025-11-14 19:26:41,4845.45,25.00,44.00,218,250,0.15,0.88
2025-11-14 19:26:56,4860.56,25.10,44.00,220,252,0.14,0.58
2025-11-14 19:27:11,4875.66,25.00,44.00,222,255,0.15,0.86
2025-11-14 19:27:26,4890.77,25.10,44.00,223,257,0.14,0.89
2025-11-14 19:27:41,4905.88,25.10,44.00,222,253,0.15,0.80
2025-11-14 19:27:57,4920.99,25.00,44.00,224,255,0.14,0.89
2025-11-14 19:28:12,4936.09,25.60,44.00,224,256,0.15,0.79
2025-11-14 19:28:27,4951.20,25.40,44.00,223,258,0.15,0.72
2025-11-14 19:28:42,4966.31,25.30,44.00,221,256,0.15,0.77
2025-11-14 19:28:57,4981.42,25.10,44.00,220,254,0.15,0.71
2025-11-14 19:29:12,4996.52,25.00,44.00,220,249,0.15,0.78
2025-11-14 19:29:27,5011.63,25.40,44.00,219,249,0.15,0.76
2025-11-14 19:29:42,5026.74,25.30,44.00,221,251,0.14,0.91
2025-11-14 19:29:57,5041.85,25.20,44.00,225,258,0.15,0.79
2025-11-14 19:30:12,5056.96,25.00,44.00,225,258,0.15,0.84
2025-11-14 19:30:28,5072.06,25.30,44.00,221,250,0.15,0.96
2025-11-14 19:30:43,5087.17,25.30,44.00,222,251,0.14,0.66
2025-11-14 19:30:58,5102.28,25.20,44.00,222,251,0.15,0.84
2025-11-14 19:31:13,5117.39,25.90,44.00,222,251,0.15,0.71
2025-11-14 19:31:28,5132.49,25.90,44.00,220,248,0.14,0.91
2025-11-14 19:31:43,5147.60,25.90,44.00,220,248,0.14,0.64
2025-11-14 19:31:58,5162.71,25.90,44.00,225,254,0.15,0.79
2025-11-14 19:32:13,5177.81,25.00,44.00,222,252,0.15,0.77
2025-11-14 19:32:28,5192.92,25.10,44.00,219,249,0.15,0.67
2025-11-14 19:32:44,5208.03,25.00,44.00,222,256,0.15,0.86
2025-11-14 19:32:59,5223.14,25.30,44.00,225,259,0.15,0.77
2025-11-14 19:33:14,5238.24,25.30,44.00,225,263,0.15,0.92
2025-11-14 19:33:29,5253.35,25.30,44.00,222,252,0.15,0.83
2025-11-14 19:33:44,5268.46,25.30,44.00,222,252,0.14,0.88
2025-11-14 19:33:59,5283.57,25.30,44.00,223,251,0.15,0.84
2025-11-14 19:34:14,5298.67,25.30,44.00,220,250,0.15,0.66
2025-11-14 19:34:29,5313.78,25.20,44.00,220,249,0.14,0.78
2025-11-14 19:34:44,5328.89,25.90,44.00,222,252,0.15,0.83
2025-11-14 19:35:00,5343.99,25.90,44.00,218,245,0.14,0.95
2025-11-14 19:35:15,5359.10,25.00,44.00,221,252,0.14,0.79
2025-11-14 19:35:30,5374.21,25.30,44.00,225,257,0.14,0.77
2025-11-14 19:35:45,5389.32,25.30,44.00,218,251,0.15,0.79
2025-11-14 19:36:00,5404.43,25.40,44.00,223,250,0.14,0.67
2025-11-14 19:36:15,5419.53,25.40,44.00,222,251,0.14,0.94
2025-11-14 19:36:30,5434.64,25.20,44.00,222,251,0.14,0.66
2025-11-14 19:36:45,5449.75,25.10,44.00,218,246,0.15,0.79
2025-11-14 19:37:00,5464.86,25.30,44.00,218,246,0.14,0.84
2025-11-14 19:37:15,5479.96,25.40,44.00,223,250,0.14,0.78
2025-11-14 19:37:31,5495.07,25.50,44.00,220,248,0.14,0.88
2025-11-14 19:37:46,5510.18,25.30,44.00,222,253,0.15,0.68
2025-11-14 19:38:01,5525.28,25.30,44.00,228,262,0.15,0.81
2025-11-14 19:38:16,5540.39,25.40,44.00,228,262,0.15,0.67
2025-11-14 19:38:31,5555.50,25.30,44.00,221,257,0.14,0.93
2025-11-14 19:38:46,5570.61,25.30,44.00,220,249,0.15,0.76
2025-11-14 19:39:01,5585.72,25.30,44.00,219,249,0.14,0.71
