System_Time,Uptime(ms),Temp,Humidity,PM2.5,PM10,CO2,CO
2025-10-30 18:18:56,Time(ms),Temp(°C),Humidity(%),PM2.5,PM10,CO2/VOC(ppm),CO(ppm)
2025-10-30 19:03:37,2691.90,28.80,68.00,99,115,167.67,0.12
2025-10-30 19:03:43,2697.01,28.80,68.00,99,115,168.63,0.09
2025-10-30 19:03:48,2702.11,28.80,68.00,99,112,165.77,0.12
2025-10-30 19:03:53,2707.22,28.40,68.00,99,112,168.63,0.10
2025-10-30 19:03:58,2712.32,28.40,68.00,98,110,160.48,0.10
2025-10-30 19:04:03,2717.43,28.40,68.00,97,108,160.17,0.09
2025-10-30 19:04:08,2722.53,28.50,68.00,97,108,163.88,0.07
2025-10-30 19:04:13,2727.64,28.90,68.00,97,109,162.02,0.09
2025-10-30 19:04:18,2732.74,28.30,68.00,96,108,171.20,0.10
2025-10-30 19:04:23,2737.85,28.80,68.00,97,109,168.31,0.13
2025-10-30 19:04:29,2742.95,28.60,68.00,97,109,177.44,0.10
2025-10-30 19:04:34,2748.06,28.90,68.00,95,107,171.52,0.12
2025-10-30 19:04:39,2753.17,28.40,68.00,99,111,164.82,0.12
2025-10-30 19:04:44,2758.27,28.10,68.00,99,110,167.03,0.10
2025-10-30 19:04:49,2763.38,28.80,69.00,99,110,167.67,0.12
2025-10-30 19:04:54,2768.48,28.90,69.00,99,109,167.99,0.13
2025-10-30 19:04:59,2773.59,28.30,69.00,98,109,171.52,0.11
