System_Time,Uptime(ms),Temp,Humidity,PM2.5,PM10,NO2,CO
2025-11-09 23:37:31,5857.70,26.00,42.00,191,213,0.60,0.00
2025-11-09 23:37:46,5872.81,26.80,42.00,196,222,0.62,0.00
2025-11-09 23:38:01,5887.91,26.60,42.00,193,219,0.60,0.00
2025-11-09 23:38:16,5903.02,26.40,42.00,193,219,0.61,0.00
2025-11-09 23:38:31,5918.13,26.40,42.00,191,215,0.60,0.00
2025-11-09 23:38:46,5933.24,26.40,42.00,190,219,0.61,0.00
2025-11-09 23:39:01,5948.34,26.50,42.00,192,221,0.60,0.00
2025-11-09 23:39:17,5963.45,26.20,42.00,192,221,0.59,0.00
2025-11-09 23:39:32,5978.56,26.40,42.00,194,221,0.62,0.00
2025-11-09 23:39:47,5993.67,26.40,42.00,194,224,0.59,0.00
