System_Time,Uptime(ms),Temp,Humidity,PM2.5,PM10,NO2,CO
2025-11-12 20:25:03,645.60,26.90,44.00,191,221,0.37,0.07
2025-11-12 20:25:18,660.71,26.00,44.00,189,217,0.38,0.07
2025-11-12 20:25:34,675.82,26.80,44.00,188,217,0.34,0.07
2025-11-12 20:25:49,690.92,26.90,44.00,188,217,0.37,0.06
2025-11-12 20:26:04,706.03,26.90,44.00,188,216,0.34,0.08
2025-11-12 20:26:19,721.14,26.70,44.00,188,217,0.35,0.05
2025-11-12 20:26:34,736.25,26.40,44.00,186,217,0.33,0.06
2025-11-12 20:26:49,751.35,26.00,44.00,188,221,0.32,0.06
2025-11-12 20:27:04,766.46,26.90,44.00,188,219,0.32,0.06
2025-11-12 20:27:19,781.57,26.90,44.00,188,222,0.31,0.06
2025-11-12 20:27:34,796.68,26.00,44.00,186,220,0.34,0.05
2025-11-12 20:27:50,811.78,26.10,44.00,189,226,0.31,0.05
2025-11-12 20:28:05,826.89,26.60,44.00,195,236,0.34,0.04
2025-11-12 20:28:20,842.00,26.20,44.00,192,225,0.30,0.05
2025-11-12 20:28:35,857.11,26.20,44.00,192,225,0.30,0.05
2025-11-12 20:28:50,872.22,26.10,44.00,190,223,0.33,0.04
2025-11-12 20:29:05,887.32,26.60,44.00,191,223,0.29,0.05
2025-11-12 20:29:20,902.43,26.10,44.00,197,235,0.31,0.03
2025-11-12 20:29:35,917.54,26.70,44.00,197,235,0.29,0.04
2025-11-12 20:29:50,932.64,26.70,44.00,190,227,0.31,0.07
2025-11-12 20:30:05,947.75,26.90,44.00,194,225,0.30,0.01
2025-11-12 20:30:21,962.86,26.90,44.00,195,227,0.28,0.04
2025-11-12 20:30:36,977.97,26.90,44.00,190,222,0.30,0.03
2025-11-12 20:30:51,993.07,26.00,44.00,192,223,0.27,0.04
2025-11-12 20:31:06,1008.18,26.00,44.00,191,227,0.29,0.04
2025-11-12 20:31:21,1023.29,26.00,44.00,191,228,0.27,0.04
2025-11-12 20:31:36,1038.40,26.80,44.00,199,237,0.29,0.03
2025-11-12 20:31:51,1053.51,26.30,44.00,196,232,0.27,0.03
2025-11-12 20:32:06,1068.61,26.80,44.00,192,229,0.26,0.04
2025-11-12 20:32:21,1083.72,26.50,44.00,192,229,0.28,0.03
2025-11-12 20:32:37,1098.83,26.70,44.00,197,229,0.26,0.03
2025-11-12 20:32:52,1113.94,26.90,44.00,196,228,0.28,0.03
2025-11-12 20:33:07,1129.04,26.10,44.00,197,230,0.26,0.03
2025-11-12 20:33:22,1144.15,26.00,44.00,195,228,0.25,0.05
2025-11-12 20:33:37,1159.26,26.90,44.00,197,229,0.27,0.02
2025-11-12 20:33:52,1174.37,26.80,44.00,193,228,0.25,0.03
2025-11-12 20:34:07,1189.47,26.20,44.00,198,228,0.27,0.02
2025-11-12 20:34:22,1204.58,26.20,44.00,203,237,0.24,0.03
2025-11-12 20:34:37,1219.69,26.90,44.00,196,233,0.26,0.03
2025-11-12 20:34:53,1234.80,26.50,44.00,195,233,0.25,0.03
2025-11-12 20:35:08,1249.90,26.10,44.00,198,230,0.24,0.03
2025-11-12 20:35:23,1265.01,26.60,44.00,198,230,0.26,0.03
2025-11-12 20:35:38,1280.12,26.00,44.00,194,232,0.24,0.03
2025-11-12 20:35:53,1295.22,26.00,44.00,199,236,0.25,0.03
2025-11-12 20:36:08,1310.33,26.00,44.00,199,237,0.24,0.03
2025-11-12 20:36:23,1325.44,26.80,44.00,202,235,0.25,0.02
2025-11-12 20:36:38,1340.55,26.30,44.00,194,230,0.24,0.02
2025-11-12 20:36:53,1355.65,26.70,44.00,204,239,0.23,0.03
2025-11-12 20:37:08,1370.76,26.70,44.00,202,237,0.25,0.02
2025-11-12 20:37:24,1385.87,26.50,44.00,199,235,0.22,0.03
2025-11-12 20:37:39,1400.97,26.30,44.00,201,238,0.24,0.02
2025-11-12 20:37:54,1416.08,26.60,44.00,200,235,0.23,0.03
2025-11-12 20:38:09,1431.19,26.10,44.00,199,235,0.24,0.04
2025-11-12 20:38:24,1446.30,26.50,44.00,199,235,0.24,0.02
2025-11-12 20:38:39,1461.40,26.00,44.00,201,239,0.23,0.02
2025-11-12 20:38:54,1476.51,26.10,44.00,200,236,0.24,0.02
2025-11-12 20:39:09,1491.62,26.40,44.00,197,233,0.22,0.03
2025-11-12 20:39:24,1506.73,26.20,44.00,205,247,0.24,0.02
2025-11-12 20:39:40,1521.83,26.00,44.00,210,247,0.22,0.02
2025-11-12 20:39:55,1536.94,26.00,44.00,209,245,0.24,0.03
2025-11-12 20:40:10,1552.05,26.90,44.00,209,245,0.22,0.02
2025-11-12 20:40:25,1567.15,26.90,44.00,201,237,0.21,0.01
2025-11-12 20:40:40,1582.26,26.00,44.00,201,237,0.23,0.02
2025-11-12 20:40:55,1597.37,26.50,44.00,212,251,0.21,0.03
2025-11-12 20:41:10,1612.48,26.90,44.00,211,245,0.23,0.02
2025-11-12 20:41:25,1627.59,26.00,44.00,210,245,0.20,0.02
2025-11-12 20:41:40,1642.69,26.00,44.00,210,245,0.21,0.03
2025-11-12 20:41:56,1657.80,26.00,44.00,212,256,0.22,0.02
2025-11-12 20:42:11,1672.91,26.20,44.00,212,256,0.21,0.02
2025-11-12 20:42:26,1688.01,26.40,44.00,211,255,0.22,0.02
2025-11-12 20:42:41,1703.12,26.20,44.00,206,248,0.20,0.03
2025-11-12 20:42:56,1718.23,26.30,44.00,209,252,0.22,0.02
2025-11-12 20:43:11,1733.34,26.20,44.00,208,246,0.20,0.02
2025-11-12 20:43:26,1748.44,26.90,44.00,204,241,0.20,0.02
2025-11-12 20:43:41,1763.55,26.80,44.00,210,247,0.20,0.02
2025-11-12 20:43:56,1778.66,26.50,44.00,206,240,0.20,0.03
2025-11-12 20:44:11,1793.77,26.00,44.00,211,245,0.21,0.02
2025-11-12 20:44:27,1808.88,26.60,44.00,214,247,0.20,0.03
2025-11-12 20:44:42,1823.98,26.80,44.00,214,248,0.21,0.02
2025-11-12 20:44:57,1839.09,26.00,44.00,214,250,0.20,0.02
2025-11-12 20:45:12,1854.20,26.70,44.00,214,250,0.20,0.01
2025-11-12 20:45:27,1869.30,26.40,44.00,214,251,0.21,0.03
2025-11-12 20:45:42,1884.41,26.70,44.00,215,255,0.19,0.02
2025-11-12 20:45:57,1899.52,26.40,44.00,214,251,0.21,0.01
2025-11-12 20:46:12,1914.63,26.80,44.00,214,250,0.19,0.02
2025-11-12 20:46:27,1929.73,26.20,44.00,213,246,0.20,0.03
2025-11-12 20:46:43,1944.84,26.90,44.00,208,247,0.19,0.02
2025-11-12 20:46:58,1959.95,26.70,44.00,208,246,0.19,0.01
2025-11-12 20:47:13,1975.06,26.60,44.00,208,246,0.21,0.01
2025-11-12 20:47:28,1990.16,26.00,44.00,207,243,0.19,0.02
2025-11-12 20:47:43,2005.27,26.60,44.00,207,243,0.20,0.02
2025-11-12 20:47:58,2020.38,26.80,44.00,208,243,0.18,0.02
2025-11-12 20:48:13,2035.48,26.60,44.00,211,247,0.20,0.01
2025-11-12 20:48:28,2050.59,26.90,44.00,203,235,0.19,0.01
2025-11-12 20:48:43,2065.70,26.60,44.00,203,237,0.19,0.01
2025-11-12 20:48:59,2080.80,26.70,44.00,201,239,0.19,0.02
2025-11-12 20:49:14,2095.91,26.20,44.00,208,244,0.18,0.02
2025-11-12 20:49:29,2111.02,26.10,44.00,207,242,0.19,0.01
2025-11-12 20:49:44,2126.13,26.60,44.00,206,250,0.18,0.01
2025-11-12 20:49:59,2141.24,26.00,44.00,212,250,0.19,0.02
2025-11-12 20:50:14,2156.34,26.90,44.00,211,249,0.19,0.02
2025-11-12 20:50:29,2171.45,26.80,44.00,212,247,0.17,0.02
2025-11-12 20:50:44,2186.56,26.10,44.00,205,239,0.20,0.01
2025-11-12 20:50:59,2201.66,26.50,44.00,204,239,0.18,0.03
2025-11-12 20:51:14,2216.77,26.30,44.00,206,237,0.19,0.01
2025-11-12 20:51:30,2231.88,26.90,44.00,210,245,0.17,0.01
2025-11-12 20:51:45,2246.98,26.90,44.00,210,246,0.18,0.02
2025-11-12 20:52:00,2262.09,26.80,44.00,211,249,0.18,0.01
2025-11-12 20:52:15,2277.20,26.20,44.00,211,249,0.18,0.01
2025-11-12 20:52:30,2292.30,26.20,44.00,211,249,0.19,0.01
2025-11-12 20:52:45,2307.41,26.00,44.00,209,244,0.17,0.01
2025-11-12 20:53:00,2322.52,26.80,44.00,209,244,0.18,0.00
2025-11-12 20:53:15,2337.63,26.20,44.00,211,246,0.17,0.01
2025-11-12 20:53:30,2352.73,26.00,44.00,207,242,0.16,0.02
2025-11-12 20:53:46,2367.84,26.90,44.00,209,244,0.17,0.01
2025-11-12 20:54:01,2382.95,26.80,44.00,212,247,0.17,0.01
2025-11-12 20:54:16,2398.06,26.00,44.00,213,250,0.18,0.04
2025-11-12 20:54:31,2413.16,26.80,44.00,212,249,0.16,0.01
2025-11-12 20:54:46,2428.27,26.10,44.00,212,249,0.18,0.02
2025-11-12 20:55:01,2443.38,26.50,44.00,210,247,0.17,0.02
2025-11-12 20:55:16,2458.49,26.00,44.00,210,243,0.17,0.02
2025-11-12 20:55:31,2473.59,26.80,44.00,210,243,0.16,0.00
2025-11-12 20:55:46,2488.70,26.20,44.00,211,249,0.16,0.01
2025-11-12 20:56:02,2503.81,26.00,44.00,214,254,0.17,0.01
2025-11-12 20:56:17,2518.91,26.70,44.00,215,255,0.16,0.01
2025-11-12 20:56:32,2534.02,26.60,44.00,215,254,0.17,0.01
2025-11-12 20:56:47,2549.13,26.10,44.00,209,244,0.16,0.01
2025-11-12 20:57:02,2564.24,26.40,44.00,209,244,0.16,0.02
2025-11-12 20:57:17,2579.34,26.00,44.00,209,245,0.17,0.00
2025-11-12 20:57:32,2594.45,26.90,44.00,205,244,0.16,0.01
2025-11-12 20:57:47,2609.56,26.10,44.00,208,247,0.18,0.01
2025-11-12 20:58:02,2624.67,26.50,44.00,213,246,0.16,0.01
2025-11-12 20:58:18,2639.77,26.30,44.00,204,237,0.17,0.01
2025-11-12 20:58:33,2654.88,26.90,44.00,211,244,0.16,0.01
2025-11-12 20:58:48,2669.99,26.90,44.00,209,247,0.15,0.01
2025-11-12 20:59:03,2685.10,26.70,44.00,208,243,0.17,0.01
2025-11-12 20:59:18,2700.20,26.60,44.00,205,246,0.15,0.01
2025-11-12 20:59:33,2715.31,26.10,44.00,212,247,0.15,0.01
2025-11-12 20:59:48,2730.42,26.50,44.00,212,246,0.15,0.02
2025-11-12 21:00:03,2745.53,26.30,44.00,210,241,0.16,0.00
2025-11-12 21:00:18,2760.64,26.50,44.00,207,240,0.15,0.01
2025-11-12 21:00:33,2775.74,26.30,44.00,207,240,0.15,0.02
2025-11-12 21:00:49,2790.85,26.80,44.00,211,244,0.16,0.01
2025-11-12 21:01:04,2805.96,26.20,44.00,212,246,0.15,0.01
2025-11-12 21:01:19,2821.07,26.20,44.00,212,246,0.16,0.01
2025-11-12 21:01:34,2836.17,26.10,44.00,212,247,0.15,0.02
2025-11-12 21:01:49,2851.28,26.50,44.00,214,247,0.16,0.01
2025-11-12 21:02:04,2866.39,26.30,44.00,214,248,0.15,0.01
2025-11-12 21:02:19,2881.49,26.80,44.00,212,245,0.15,0.01
2025-11-12 21:02:34,2896.60,26.40,44.00,212,245,0.16,0.01
2025-11-12 21:02:49,2911.71,26.10,44.00,205,238,0.15,0.01
2025-11-12 21:03:05,2926.82,26.70,44.00,206,240,0.15,0.01
2025-11-12 21:03:20,2941.92,26.70,44.00,204,238,0.14,0.02
2025-11-12 21:03:35,2957.03,26.00,44.00,208,241,0.17,0.01
2025-11-12 21:03:50,2972.14,26.00,44.00,208,241,0.15,0.01
2025-11-12 21:04:05,2987.24,26.00,44.00,210,243,0.15,0.00
2025-11-12 21:04:20,3002.35,26.20,44.00,209,244,0.15,0.01
2025-11-12 21:04:35,3017.46,26.10,44.00,210,245,0.14,0.01
2025-11-12 21:04:50,3032.57,26.30,44.00,211,241,0.15,0.02
2025-11-12 21:05:05,3047.67,26.80,43.00,210,245,0.16,0.00
2025-11-12 21:05:20,3062.78,26.30,43.00,210,245,0.14,0.00
2025-11-12 21:05:36,3077.89,26.90,43.00,210,239,0.14,0.00
2025-11-12 21:05:51,3092.99,26.50,44.00,210,239,0.14,0.01
2025-11-12 21:06:06,3108.10,26.20,44.00,212,243,0.14,0.00
2025-11-12 21:06:21,3123.21,26.20,44.00,212,247,0.14,0.01
2025-11-12 21:06:36,3138.32,26.10,44.00,213,248,0.14,0.00
2025-11-12 21:06:51,3153.42,26.70,44.00,217,253,0.13,0.01
2025-11-12 21:07:06,3168.53,26.80,43.00,217,253,0.14,0.01
2025-11-12 21:07:21,3183.64,26.20,43.00,213,251,0.13,0.00
2025-11-12 21:07:36,3198.74,26.00,43.00,213,251,0.13,0.01
2025-11-12 21:07:52,3213.85,26.80,44.00,220,261,0.14,0.01
2025-11-12 21:08:07,3228.96,26.30,43.00,214,251,0.13,0.01
2025-11-12 21:08:22,3244.07,26.00,44.00,218,251,0.14,0.00
2025-11-12 21:08:37,3259.18,26.00,44.00,215,249,0.13,0.01
2025-11-12 21:08:52,3274.28,26.90,44.00,213,244,0.14,0.01
2025-11-12 21:09:07,3289.39,26.70,44.00,212,243,0.14,0.00
2025-11-12 21:09:22,3304.50,26.60,44.00,214,249,0.13,0.01
2025-11-12 21:09:37,3319.61,26.90,44.00,213,247,0.14,0.00
2025-11-12 21:09:52,3334.72,26.90,44.00,218,253,0.13,0.00
2025-11-12 21:10:08,3349.82,26.80,44.00,218,252,0.14,0.01
2025-11-12 21:10:23,3364.93,26.30,43.00,212,245,0.13,0.00
2025-11-12 21:10:38,3380.04,26.70,44.00,209,243,0.13,0.03
2025-11-12 21:10:53,3395.14,26.80,44.00,206,244,0.13,0.01
2025-11-12 21:11:08,3410.25,26.20,43.00,210,243,0.13,0.01
2025-11-12 21:11:23,3425.36,26.90,43.00,210,244,0.15,0.01
2025-11-12 21:11:38,3440.47,26.90,44.00,214,249,0.14,0.02
2025-11-12 21:11:53,3455.57,26.80,44.00,217,252,0.14,0.01
2025-11-12 21:12:08,3470.68,26.30,44.00,216,247,0.13,0.01
2025-11-12 21:12:24,3485.79,26.70,44.00,214,245,0.13,0.02
2025-11-12 21:12:39,3500.90,26.60,44.00,218,252,0.14,0.02
2025-11-12 21:12:54,3516.00,26.70,44.00,212,243,0.13,0.01
2025-11-12 21:13:09,3531.11,26.60,44.00,216,252,0.15,0.01
2025-11-12 21:13:24,3546.22,26.70,44.00,216,252,0.14,0.01
2025-11-12 21:13:39,3561.33,26.60,44.00,220,253,0.15,0.02
2025-11-12 21:13:54,3576.44,26.10,44.00,217,250,0.14,0.01
2025-11-12 21:14:09,3591.54,26.40,44.00,217,250,0.13,0.02
2025-11-12 21:14:24,3606.65,26.20,44.00,217,249,0.14,0.01
2025-11-12 21:14:39,3621.76,26.10,44.00,217,244,0.13,0.02
2025-11-12 21:14:55,3636.87,26.60,44.00,217,245,0.14,0.01
2025-11-12 21:15:10,3651.97,26.70,44.00,215,250,0.13,0.01
2025-11-12 21:15:25,3667.08,26.70,44.00,214,246,0.14,0.01
2025-11-12 21:15:40,3682.19,26.60,44.00,214,246,0.13,0.01
2025-11-12 21:15:55,3697.30,26.80,44.00,210,245,0.13,0.02
2025-11-12 21:16:10,3712.40,26.20,44.00,222,258,0.14,0.01
2025-11-12 21:16:25,3727.51,26.10,44.00,219,254,0.13,0.02
2025-11-12 21:16:40,3742.62,26.30,44.00,218,258,0.14,0.02
2025-11-12 21:16:55,3757.73,26.80,44.00,208,241,0.13,0.02
2025-11-12 21:17:11,3772.83,26.30,44.00,214,245,0.14,0.02
2025-11-12 21:17:26,3787.94,26.90,44.00,213,248,0.13,0.01
2025-11-12 21:17:41,3803.05,26.00,44.00,215,248,0.13,0.02
2025-11-12 21:17:56,3818.16,26.00,44.00,210,239,0.14,0.02
2025-11-12 21:18:11,3833.27,26.90,44.00,213,244,0.15,0.03
2025-11-12 21:18:26,3848.37,26.80,44.00,213,243,0.15,0.01
2025-11-12 21:18:41,3863.48,26.00,44.00,212,240,0.14,0.02
2025-11-12 21:18:56,3878.59,26.40,44.00,212,240,0.14,0.01
2025-11-12 21:19:11,3893.70,26.00,44.00,212,240,0.12,0.01
2025-11-12 21:19:27,3908.80,26.10,44.00,211,239,0.12,0.01
2025-11-12 21:19:42,3923.91,26.70,44.00,211,240,0.12,0.01
2025-11-12 21:19:57,3939.02,26.60,44.00,211,240,0.12,0.01
2025-11-12 21:20:12,3954.12,26.80,44.00,216,254,0.13,0.00
2025-11-12 21:20:27,3969.23,26.40,44.00,218,254,0.12,0.01
2025-11-12 21:20:42,3984.34,26.00,44.00,218,254,0.13,0.01
2025-11-12 21:20:57,3999.45,26.80,44.00,211,243,0.12,0.00
2025-11-12 21:21:12,4014.55,26.30,44.00,211,243,0.11,0.02
2025-11-12 21:21:27,4029.66,26.70,44.00,218,248,0.12,0.01
2025-11-12 21:21:42,4044.77,26.50,44.00,217,253,0.11,0.01
2025-11-12 21:21:58,4059.88,26.10,44.00,223,257,0.12,0.00
2025-11-12 21:22:13,4074.98,26.60,44.00,222,252,0.11,0.01
2025-11-12 21:22:28,4090.09,26.90,44.00,222,252,0.12,0.00
2025-11-12 21:22:43,4105.20,26.60,44.00,221,254,0.11,0.01
2025-11-12 21:22:58,4120.31,26.10,44.00,221,255,0.11,0.01
2025-11-12 21:23:13,4135.42,26.40,43.00,213,245,0.12,0.00
2025-11-12 21:23:28,4150.52,26.60,44.00,211,244,0.11,0.01
2025-11-12 21:23:43,4165.63,26.00,44.00,214,247,0.12,0.00
2025-11-12 21:23:58,4180.74,26.70,44.00,213,246,0.11,0.01
2025-11-12 21:24:14,4195.84,26.60,44.00,213,247,0.12,0.01
2025-11-12 21:24:29,4210.95,26.80,44.00,213,248,0.12,0.00
2025-11-12 21:24:44,4226.06,26.20,44.00,213,249,0.11,0.01
2025-11-12 21:24:59,4241.17,26.00,44.00,215,251,0.12,0.01
2025-11-12 21:25:14,4256.28,26.60,44.00,215,251,0.11,0.01
2025-11-12 21:25:29,4271.38,26.70,44.00,219,253,0.12,0.01
2025-11-12 21:25:44,4286.49,26.40,44.00,219,253,0.11,0.01
2025-11-12 21:25:59,4301.60,26.80,44.00,218,252,0.12,0.00
2025-11-12 21:26:14,4316.70,26.00,44.00,218,252,0.11,0.00
2025-11-12 21:26:30,4331.81,26.70,44.00,218,252,0.11,0.01
2025-11-12 21:26:45,4346.92,26.50,44.00,218,252,0.12,0.00
2025-11-12 21:27:00,4362.03,26.00,44.00,217,254,0.11,0.01
2025-11-12 21:27:15,4377.14,26.70,44.00,216,253,0.12,0.01
2025-11-12 21:27:30,4392.24,26.40,44.00,214,248,0.11,0.01
2025-11-12 21:27:45,4407.35,26.70,44.00,220,258,0.12,0.01
2025-11-12 21:28:00,4422.46,26.50,44.00,219,256,0.11,0.01
2025-11-12 21:28:15,4437.57,26.00,44.00,219,252,0.11,0.00
2025-11-12 21:28:30,4452.68,26.60,44.00,218,245,0.09,0.00
2025-11-12 21:28:46,4467.78,26.90,44.00,220,257,0.10,0.01
2025-11-12 21:29:01,4482.89,26.80,44.00,220,257,0.12,0.00
2025-11-12 21:29:16,4498.00,26.80,44.00,214,250,0.11,0.02
2025-11-12 21:29:31,4513.11,26.70,44.00,213,250,0.13,0.02
2025-11-12 21:29:46,4528.21,26.40,44.00,214,252,0.12,0.01
2025-11-12 21:30:01,4543.32,26.30,44.00,213,250,0.12,0.02
2025-11-12 21:30:16,4558.43,26.00,44.00,212,249,0.14,0.01
2025-11-12 21:30:31,4573.54,26.00,44.00,207,236,0.13,0.02
2025-11-12 21:30:46,4588.64,26.10,44.00,210,241,0.13,0.01
2025-11-12 21:31:01,4603.75,26.00,44.00,210,241,0.13,0.02
2025-11-12 21:31:17,4618.86,26.10,44.00,207,231,0.13,0.01
2025-11-12 21:31:32,4633.96,26.80,44.00,210,235,0.13,0.01
2025-11-12 21:31:47,4649.07,26.90,44.00,210,235,0.12,0.02
2025-11-12 21:32:02,4664.18,26.10,44.00,210,240,0.13,0.01
2025-11-12 21:32:17,4679.29,26.90,44.00,212,242,0.12,0.03
2025-11-12 21:32:32,4694.39,26.20,44.00,206,238,0.14,0.04
2025-11-12 21:32:47,4709.50,26.90,44.00,209,241,0.12,0.01
2025-11-12 21:33:02,4724.61,26.10,44.00,210,247,0.13,0.01
2025-11-12 21:33:17,4739.72,26.90,44.00,213,248,0.12,0.00
2025-11-12 21:33:33,4754.82,26.10,44.00,208,240,0.13,0.01
2025-11-12 21:33:48,4769.93,26.70,44.00,213,246,0.13,0.02
2025-11-12 21:34:03,4785.04,26.00,44.00,212,243,0.14,0.03
2025-11-12 21:34:18,4800.15,26.70,44.00,211,243,0.15,0.01
2025-11-12 21:34:33,4815.25,26.40,44.00,214,250,0.14,0.01
2025-11-12 21:34:48,4830.36,26.40,44.00,213,250,0.14,0.01
2025-11-12 21:35:03,4845.47,26.90,44.00,211,246,0.13,0.01
2025-11-12 21:35:18,4860.57,26.60,44.00,208,245,0.12,0.02
2025-11-12 21:35:33,4875.68,26.80,44.00,208,245,0.12,0.01
2025-11-12 21:35:49,4890.79,26.00,44.00,212,243,0.11,0.01
2025-11-12 21:36:04,4905.90,26.10,44.00,217,251,0.12,0.01
2025-11-12 21:36:19,4921.01,26.30,44.00,215,247,0.11,0.00
2025-11-12 21:36:34,4936.11,26.00,44.00,214,247,0.11,0.01
2025-11-12 21:36:49,4951.22,26.60,44.00,215,247,0.11,0.01
2025-11-12 21:37:04,4966.33,26.20,44.00,215,248,0.11,0.01
2025-11-12 21:37:19,4981.44,26.10,44.00,215,248,0.12,0.01
2025-11-12 21:37:34,4996.54,26.40,44.00,216,250,0.12,0.01
2025-11-12 21:37:49,5011.65,26.10,43.00,216,251,0.13,0.01
2025-11-12 21:38:04,5026.76,26.30,43.00,219,247,0.11,0.01
2025-11-12 21:38:20,5041.87,26.80,43.00,216,246,0.11,0.01
2025-11-12 21:38:35,5056.97,26.70,43.00,216,247,0.12,0.01
2025-11-12 21:38:50,5072.08,26.80,44.00,216,246,0.11,0.01
2025-11-12 21:39:05,5087.19,26.40,44.00,217,248,0.12,0.00
2025-11-12 21:39:20,5102.30,26.20,44.00,217,248,0.11,0.01
2025-11-12 21:39:35,5117.40,26.20,44.00,217,252,0.11,0.02
2025-11-12 21:39:50,5132.51,26.10,44.00,215,250,0.11,0.01
2025-11-12 21:40:05,5147.62,26.50,43.00,216,250,0.10,0.01
2025-11-12 21:40:20,5162.73,26.50,43.00,218,254,0.11,0.01
2025-11-12 21:40:36,5177.84,26.50,43.00,215,250,0.10,0.01
