AQI
410.9264705882353
411.19117647058823
410.3970588235294
410.9264705882353
411.19117647058823
410.79411764705884
410.79411764705884
412.11764705882354
411.05882352941177
411.5882352941176
410.2647058823529
412.25
412.77941176470586
411.9852941176471
411.5882352941176
413.30882352941177
413.44117647058823
412.9117647058824
413.04411764705884
413.97058823529414
413.5735294117647
413.30882352941177
413.97058823529414
413.44117647058823
414.63235294117646
414.8970588235294
414.36764705882354
414.8970588235294
415.02941176470586
415.02941176470586
415.1617647058824
414.8970588235294
415.95588235294116
415.55882352941177
416.22058823529414
414.63235294117646
414.63235294117646
415.4264705882353
415.02941176470586
416.61764705882354
415.55882352941177
415.95588235294116
415.8235294117647
415.8235294117647
415.1617647058824
415.55882352941177
415.95588235294116
414.8970588235294
416.4852941176471
417.0147058823529
416.4852941176471
417.0147058823529
417.54411764705884
417.6764705882353
417.54411764705884
417.0147058823529
415.95588235294116
416.4852941176471
416.61764705882354
416.61764705882354
416.75
417.4117647058824
417.80882352941177
176.10344827586206
172.68965517241378
165.86206896551724
238.55172413793105
238.55172413793105
207.82758620689654
214.6551724137931
214.6551724137931
189.75862068965517
196.58620689655172
193.17241379310343
189.75862068965517
182.9310344827586
186.3448275862069
186.3448275862069
186.3448275862069
186.3448275862069
182.9310344827586
196.58620689655172
189.75862068965517
200.0
211.24137931034483
201.0
200.0
200.0
204.41379310344828
200.0
214.6551724137931
207.82758620689654
214.6551724137931
231.72413793103448
214.6551724137931
214.6551724137931
218.0689655172414
228.31034482758622
241.9655172413793
231.72413793103448
235.13793103448276
238.55172413793105
238.55172413793105
235.13793103448276
303.30232558139534
314.8139534883721
320.95348837209303
341.6744186046512
245.3793103448276
252.20689655172413
241.9655172413793
248.79310344827587
238.55172413793105
241.9655172413793
241.9655172413793
248.79310344827587
252.20689655172413
252.20689655172413
259.0344827586207
241.9655172413793
252.20689655172413
252.20689655172413
262.44827586206895
252.20689655172413
255.6206896551724
262.44827586206895
265.8620689655172
259.0344827586207
269.2758620689655
252.20689655172413
259.0344827586207
272.6896551724138
262.44827586206895
265.8620689655172
265.8620689655172
272.6896551724138
279.51724137931035
296.58620689655174
279.51724137931035
286.34482758620686
289.7586206896552
276.1034482758621
279.51724137931035
296.58620689655174
286.34482758620686
272.6896551724138
289.7586206896552
286.34482758620686
289.7586206896552
282.9310344827586
303.30232558139534
302.5348837209302
300.0
301.0
302.5348837209302
300.0
301.7674418604651
301.0
282.9310344827586
286.34482758620686
162.44827586206895
159.0344827586207
159.0344827586207
176.10344827586206
145.3793103448276
155.6206896551724
155.6206896551724
155.6206896551724
152.20689655172413
148.79310344827587
145.3793103448276
145.3793103448276
131.72413793103448
152.20689655172413
159.0344827586207
145.3793103448276
148.79310344827587
141.9655172413793
152.20689655172413
138.55172413793105
138.55172413793105
141.9655172413793
141.9655172413793
145.3793103448276
135.13793103448276
138.55172413793105
135.13793103448276
135.13793103448276
135.13793103448276
138.55172413793105
138.55172413793105
138.55172413793105
131.72413793103448
131.72413793103448
128.31034482758622
128.31034482758622
131.72413793103448
131.72413793103448
124.89655172413794
138.55172413793105
135.13793103448276
128.31034482758622
131.72413793103448
128.31034482758622
121.48275862068965
131.72413793103448
121.48275862068965
121.48275862068965
124.89655172413794
124.89655172413794
124.89655172413794
121.48275862068965
121.48275862068965
128.31034482758622
124.89655172413794
118.06896551724138
124.89655172413794
200.0
189.75862068965517
196.58620689655172
262.44827586206895
255.6206896551724
259.0344827586207
255.6206896551724
262.44827586206895
262.44827586206895
262.44827586206895
262.44827586206895
276.1034482758621
293.17241379310343
286.34482758620686
262.44827586206895
259.0344827586207
282.9310344827586
296.58620689655174
282.9310344827586
286.34482758620686
303.30232558139534
300.0
300.0
300.0
302.5348837209302
293.17241379310343
300.0
296.58620689655174
293.17241379310343
293.17241379310343
302.5348837209302
301.0
302.5348837209302
303.30232558139534
302.5348837209302
302.5348837209302
304.06976744186045
303.30232558139534
302.5348837209302
304.06976744186045
304.06976744186045
307.90697674418607
306.37209302325584
307.13953488372096
307.13953488372096
304.83720930232556
307.90697674418607
307.90697674418607
307.90697674418607
308.6744186046512
307.90697674418607
307.90697674418607
308.6744186046512
307.13953488372096
307.13953488372096
318.6511627906977
326.3255813953488
326.3255813953488
328.62790697674416
328.62790697674416
327.86046511627904
327.86046511627904
327.86046511627904
325.5581395348837
329.3953488372093
334.0
334.0
329.3953488372093
330.93023255813955
331.69767441860466
329.3953488372093
334.0
334.7674418604651
334.7674418604651
334.0
334.7674418604651
332.4651162790698
336.30232558139534
335.5348837209302
336.30232558139534
334.0
334.0
340.13953488372096
340.13953488372096
341.6744186046512
340.90697674418607
345.51162790697674
341.6744186046512
342.4418604651163
343.9767441860465
348.5813953488372
349.3488372093023
349.3488372093023
352.4186046511628
362.3953488372093
360.09302325581393
354.72093023255815
355.48837209302326
357.0232558139535
361.62790697674416
357.7906976744186
358.5581395348837
357.7906976744186
360.09302325581393
361.62790697674416
359.3255813953488
360.09302325581393
363.16279069767444
363.93023255813955
360.09302325581393
361.62790697674416
360.09302325581393
360.8604651162791
363.93023255813955
363.93023255813955
368.5348837209302
371.6046511627907
324.7906976744186
325.5581395348837
325.5581395348837
327.09302325581393
325.5581395348837
322.48837209302326
327.86046511627904
327.86046511627904
325.5581395348837
327.09302325581393
330.16279069767444
329.3953488372093
328.62790697674416
330.16279069767444
327.86046511627904
327.86046511627904
328.62790697674416
327.09302325581393
355.48837209302326
355.48837209302326
350.8837209302326
350.8837209302326
350.8837209302326
352.4186046511628
353.1860465116279
350.8837209302326
350.8837209302326
350.1162790697674
353.95348837209303
357.7906976744186
357.7906976744186
353.1860465116279
353.95348837209303
353.95348837209303
351.6511627906977
351.6511627906977
351.6511627906977
352.4186046511628
353.1860465116279
353.1860465116279
353.1860465116279
353.1860465116279
352.4186046511628
352.4186046511628
351.6511627906977
353.1860465116279
353.1860465116279
357.0232558139535
357.0232558139535
357.0232558139535
357.0232558139535
356.25581395348837
352.4186046511628
352.4186046511628
354.72093023255815
353.95348837209303
354.72093023255815
354.72093023255815
352.4186046511628
351.6511627906977
353.95348837209303
355.48837209302326
354.72093023255815
357.0232558139535
357.0232558139535
358.5581395348837
358.5581395348837
353.1860465116279
351.6511627906977
351.6511627906977
354.72093023255815
350.8837209302326
350.1162790697674
350.8837209302326
348.5813953488372
354.72093023255815
354.72093023255815
353.1860465116279
352.4186046511628
356.25581395348837
354.72093023255815
349.3488372093023
352.4186046511628
352.4186046511628
350.8837209302326
350.8837209302326
350.8837209302326
351.6511627906977
351.6511627906977
347.8139534883721
349.3488372093023
352.4186046511628
352.4186046511628
348.5813953488372
349.3488372093023
349.3488372093023
349.3488372093023
350.8837209302326
350.8837209302326
353.95348837209303
353.95348837209303
353.95348837209303
352.4186046511628
351.6511627906977
350.8837209302326
352.4186046511628
352.4186046511628
350.8837209302326
350.8837209302326
347.8139534883721
350.1162790697674
356.25581395348837
356.25581395348837
355.48837209302326
355.48837209302326
355.48837209302326
353.95348837209303
353.95348837209303
352.4186046511628
352.4186046511628
350.8837209302326
350.8837209302326
352.4186046511628
356.25581395348837
356.25581395348837
357.0232558139535
354.72093023255815
353.1860465116279
353.95348837209303
358.5581395348837
354.72093023255815
354.72093023255815
357.0232558139535
357.0232558139535
356.25581395348837
353.1860465116279
354.72093023255815
353.95348837209303
353.95348837209303
